Articolo;Descrizione lunga;Segn.;Costo Unitario;Proc. Speciale;Produttore;Produttore Modello;Produttore Codice
D2E06000080;M.EL. POTENZIOMETRO EATON;;,00;;;;
D2E06000090;M.E. SCAMBIO DATI MELTER CP-1243;;,00;;;;
D2E06000100;M.E. CELLE DI CARICO METTLER;;,00;;;;
D2E06000110;M.E.  CONTATTO SELF MONITORING;;,00;;;;
D2E09000010;M.E. PLC MELTER;;414,25;;;;
D2G00000000;LISTA FAM.GR.ALIM. D2;;,00;;;;
D2G01000000;RAGGR.RECIPIENTI MELTER;;,00;;;;
D2G01000010;GR.REC.F.INCL.M300 TURBO D;;345,12;;;;
D2G01000011;STGR.PRINCIPALE;;345,12;;;;
D2G01100000;FAM.RECIPIENTI VAPORE;;,00;;;;
D2G01100110;GR.REC.FONDO CONICO M500     *;;,00;;;;
D2G01100120;GR.REC.FONDO CONICO M500;;376,21;;;;
D2G01100121;STGR.RECIPIENTE M500 F.C.;;376,21;;;;
D2G01100210;GR.REC.INCAM. M150 F.CONICO;;236,70;;;;
D2G01100211;STGR.PRINCIPALE;;236,70;;;;
D2G01100310;GR.REC.INCAM. M800 F.CONICO;;243,49;;;;
D2G01100311;STGR.PRINCIPALE;;243,49;;;;
D2G01100410;GR.REC.M1500 F.C. VAPORE;;1 091,71;;;;
D2G01100411;STGR.RECIPIENTE;;1 091,71;;;;
D2G01100510;GR.REC.M1000 F.C. VAPORE 3BAR;;683,18;;;;
D2G01100511;STGR.PRINCIPALE;;683,18;;;;
D2G0110051C;LISTA CORREDO;;,00;;;;
D2G0110051R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01100610;GR.REC.M1000 F.C.TERMOR.CELLE;;358,72;;;;
D2G01100611;STGR.PRINCIPALE;;358,72;;;;
D2G0110061C;LISTA CORREDO GRUPPO;;,00;;;;
D2G01200000;FAM.RECIPIENTI RESISTENZE;;,00;;;;
D2G01200110;GR.REC.INCAM MELTER 500 F.C  *;;173,52;;;;
D2G01200111;STGR.REC.INCAM MELTER 500 F.C;;173,52;;;;
D2G01200120;GR.REC.INCAM MELTER 500 F.C;;168,90;;;;
D2G01200121;STGR.REC.INCAM MELTER CONICO;;168,90;;;;
D2G0120012C;LISTA CORREDO GRUPPO;;,00;;;;
D2G01200210;GR.REC.INCAM. M200;;209,44;;;;
D2G01200211;STGR.PRINCIPALE;;209,44;;;;
D2G0120021C;LISTA CORREDO;;,00;;;;
D2G0120021R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01200310;GR.RECIPIENTE M20;;36,83;;;;
D2G01200311;STGR.PRINCIPALE;;36,83;;;;
D2G01200410;GR.REC.FONDO INCLINATO M300  *;;93,57;;;;
D2G01200411;STGR.PRINCIPALE;;93,57;;;;
D2G01200420;GR.REC.FONDO INCLINATO M300  *;;126,44;;;;
D2G01200421;STGR.PRINCIPALE;;126,44;;;;
D2G01200430;GR.REC.FONDO INCLINATO M300;;288,44;;;;
D2G01200431;STGR.PRINCIPALE;;288,44;;;;
D2G01200510;GR.REC.FONDO CONICO M300;;125,62;;;;
D2G01200511;STGR.PRINCIPALE;;125,62;;;;
D2G01200610;GR.REC.H110 FONDO CONICO M300;;132,91;;;;
D2G01200611;STGR.PRINCIPALE;;132,91;;;;
D2G01200710;GR.REC.FONDO CONICO M200;;308,10;;;;
D2G01200711;STGR.PRINCIPALE;;308,10;;;;
D2G0120071C;LISTA CORREDO;;,00;;;;
D2G0120071R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01200810;GR.MELER50 VUOTO + PRESSIONE;;990,81;;;;
D2G01200811;STGR.PRINCIPALE;;990,81;;;;
D2G01200910;GR.REC.H1100 FONDO CON.M200;;246,45;;;;
D2G01200911;STGR.PRINCIPALE;;246,45;;;;
D2G01201010;GR.REC.INCAM.M15;;36,83;;;;
D2G01201011;STGR.PRINCIPALE;;36,83;;;;
D2G01201110;GR.REC.INCAM M400 F.C. H1100;;304,92;;;;
D2G01201111;STGR.REC.INCAM M400 F.C. H1100;;304,92;;;;
D2G01201210;GR.MELER300 VUOTO+PRESSIONE;;491,07;;;;
D2G01201211;STGR.PRINCIPALE;;491,07;;;;
D2G01201310;GR.REC.M100 CON TURBO;;219,26;;;;
D2G01201311;STGR.PRINCIPALE;;218,70;;;;
D2G0120131C;LISTA CORREDO;;,00;;;;
D2G0120131R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01201410;GR.REC.F.INCL.RAFFRED.M400;;267,17;;;;
D2G01201411;STGR.PRINCIPALE;;267,17;;;;
D2G01201510;GR.REC.FONDO INCLINATO M500  *;;98,47;;;;
D2G01201511;STGR.REC.INCAM.M500;;98,47;;;;
D2G01201520;GR.REC.FONDO INCLINATO M500  *;;362,61;;;;
D2G01201521;STGR.REC.INCAMICIATO F.CONICO;;362,61;;;;
D2G01201530;GR.REC.FONDO INCLINATO M500;;365,48;;;;
D2G01201531;STGR.REC.INCAMICIATO;;365,48;;;;
D2G01201610;GR.REC.INCAM MELTER 600 F.C;;172,61;;;;
D2G01201611;STGR.REC.INCAM MELTER 600 F.C;;172,61;;;;
D2G01201710;GR.RECIPIENTE M30;;36,83;;;;
D2G01201711;STGR.PRINCIPALE;;36,83;;;;
D2G01201810;GR.REC.M2000 F.CONICO;;854,49;;;;
D2G01201811;STGR.RECIPIENTE;;854,49;;;;
D2G0120181C;LISTA CORREDO;;,00;;;;
D2G0120181R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01201910;GR.REC. F. INCLINATO M250;;213,24;;;;
D2G01201911;STGR.PRINCIPALE;;213,24;;;;
D2G0120191C;LISTA CORREDO;;,00;;;;
D2G0120191R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01201920;GR.REC. F. INCLINATO M250;;288,65;;;;
D2G01201921;STGR.PRINCIPALE;;288,65;;;;
D2G0120192C;LISTA CORREDO GRUPPO;;,00;;;;
D2G0120192R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01202010;GR.REC.M1000 F.CONICO;;610,50;;;;
D2G01202011;STGR.RECIPIENTE;;610,50;;;;
D2G0120201C;LISTA CORREDO CONSIGLIATO;;,00;;;;
D2G0120201R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01202110;"GR.REC.M200 F.INCLI.SCAR.2""1/2";;208,74;;;;
D2G01202111;STGR.PRINCIPALE;;208,74;;;;
D2G01202210;GR.REC. F. INCLINATO M100;;187,68;;;;
D2G01202211;STGR.PRINCIPALE;;187,68;;;;
D2G01202220;GR.REC. F. INCLINATO M100;;263,09;;;;
D2G01202221;STGR.PRINCIPALE;;263,09;;;;
D2G0120222C;LISTA CORREDO GRUPPO;;,00;;;;
D2G0120222R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01202310;GR.REC.M1000 F.CONICO +;;865,89;;;;
D2G01202311;STGR.RECIPIENTE;;865,89;;;;
D2G0120231C;LISTA CORREDO;;,00;;;;
D2G0120231R;LISTA RICAMBI 2 ANNI;;,00;;;;
D2G01202410;GR.REC.M200 FOND.INCLIN.COLD *;;306,51;;;;
D2G01202411;STGR.PRINCIPALE;;306,51;;;;
D2G0120241C;LISTA CORREDO;;,00;;;;
D2G0120241R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01202420;GR.REC.M200FOND.INCLINATO;;285,15;;;;
D2G01202421;STGR.PRINCIPALE;;285,15;;;;
D2G0120242C;LISTA CORREDO;;,00;;;;
D2G0120242R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01202510;GR.REC.MELTER 600 F.C.STD;;172,31;;;;
D2G01202511;STGR.RECIPIENTE;;172,31;;;;
D2G0120251C;LISTA CORREDO;;,00;;;;
D2G0120251R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01202610;GR.REC.NO ARM.ELETTRICO M500;;404,74;;;;
D2G01202611;STGR.REC.INCAMICIATO F.CONICO;;404,74;;;;
D2G0120261R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01202710;GR.REC.FONDO INC.+TELAIO M300;;212,91;;;;
D2G01202711;STGR.PRINCIPALE;;212,91;;;;
D2G01202810;GR.REC.RES.M500 F.INCLINATO;;,00;;;;
D2G01202910;GR.REC.FOND.INCL.V2'COLD M200;;279,55;;;;
D2G01202911;STGR.PRINCIPALE;;279,55;;;;
D2G01203010;GR.RECIPIENTE F.INCL.1 1/2 M50;;251,85;;;;
D2G01203011;STGR.PRINCIPALE;;251,85;;;;
D2G01203110;GR.REC.M25 F.C. RESISTENZE;;32,37;;;;
D2G01203111;STGR.PRINCIPALE;;32,37;;;;
D2G01203210;GR.RECIPIENTE F.I.M50 TURBO;;298,79;;;;
D2G01203211;STGR.PRINCIPALE;;298,79;;;;
D2G0120321C;LISTA CORREDO;;,00;;;;
D2G0120321R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01203310;GR.REC.FLEX MELTER100;;72,87;;;;
D2G01203311;STGR.REC.INCAM.M100 F.INCL 5�;;72,87;;;;
D2G01203410;GR.REC.INCAM M400 F.C. H1100;;535,39;;;;
D2G01203411;STGR.RECIPIENTE INCAMICIATO;;535,39;;;;
D2G01203510;GR.REC.INCL.LAVAGGIO M500;;421,18;;;;
D2G01203511;STGR.REC.INCAMICIATO;;421,18;;;;
D2G0120351C;LISTA CORREDO;;,00;;;;
D2G01203610;GR.REC.M300 F.C.GUARNIZ+TELAIO;;415,59;;;;
D2G01203611;STGR.PRINCIPALE;;415,59;;;;
D2G01203710;GR.REC.M400 F.C.GUARNIZ+TELAIO;;365,36;;;;
D2G01203711;STGR.RECIPIENTE INCAMICIATO;;365,36;;;;
D2G01203810;GR.REC.M150 TURBINA;;263,16;;;;
D2G01203811;STGR.PRINCIPALE;;263,16;;;;
D2G01203910;GR.REC. F. INCLINATO M150;;263,09;;;;
D2G01203911;STGR.PRINCIPALE;;263,09;;;;
D2G0120391C;LISTA CORREDO GRUPPO;;,00;;;;
D2G0120391R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G01204010;GR.REC.RISCALDATO CON.16L;;22,95;;;;
D2G01204011;STGR.PRINCIPALE;;22,95;;;;
D2G01204110;GR.REC.RISCALDATO CON.20L;;22,95;;;;
D2G01204111;STGR.PRINCIPALE;;22,95;;;;
D2G01204210;GR.REC.M30 F.C. TURBO DEC.;;31,16;;;;
D2G01204211;STGR.PRINCIPALE;;31,16;;;;
D2G01204310;GR.RECIPIENTE M50 F.C. PALLET.;;325,55;;;;
D2G01204311;STGR.PRINCIPALE;;325,55;;;;
D2G01204410;GR.REC. M100 F.C. PALLET.;;333,06;;;;
D2G01204411;STGR.PRINCIPALE;;333,06;;;;
D2G70000000;RAGGR.RUBINETTI;;,00;;;;
D2G70100000;FAM.RUBINETTI;;,00;;;;
D2G70100110;GR.RUBINETTO;;39,18;;;;
D2G70100111;STGR.RUBINETTO;;39,18;;;;
D2G7010011C;LISTA CORREDO;;,00;;;;
D2G7010011R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G70100210;GR.RUBINETTO 2�              *;;28,80;;;;
D2G70100211;STGR.RUBINETTO;;28,80;;;;
D2G7010021C;LISTA CORREDO CONSIGLIATA;;,00;;;;
D2G70100310;GR.SCARICO PROD.1 � REC.FC.;;81,24;;;;
D2G70100311;STGR.SCARICO PROD.1 � REC.FC.;;81,24;;;;
D2G7010031C;LISTA CORREDO CONSIGLIATO;;,00;;;;
D2G70100410;GR.SCAR.PROD.1 � REC.FC.L.;;77,81;;;;
D2G70100411;STGR.SCARICO PROD.1 � REC.FC.;;77,81;;;;
D2G7010041C;LISTA CORREDO;;,00;;;;
D2G7010041R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G70100510;GR.SCAR.PROD.CENTRALE 2��;;87,36;;;;
D2G70100511;STGR.SCAR.PROD.CENTRALE 2;;87,36;;;;
D2G70100610;GR.SCAR.PROD.1� REC.FC 100-200;;81,54;;;;
D2G70100611;STGR.SCARICO PROD.1 � REC.FC.;;81,54;;;;
D2G70100710;GR.SCAR.PRD.TC1.5/SMS51 REC.FC;;48,89;;;;
D2G70100711;STGR.SCAR.PRD.TC1.5/SMS51 FC;;48,89;;;;
D2G70100810;"GR.SCAR.PROD.CENTRALE 2"" L 930";;107,16;;;;
D2G70100811;STGR.SCAR.PROD.CENTRALE 2;;107,16;;;;
D2G70100910;"GR.SCAR. CENTRALE 1""1/2 L 930";;85,97;;;;
D2G70100911;STGR.SCARICO PROD.1 � REC.FC.;;85,97;;;;
D2G7010091C;LISTA CORREDO;;,00;;;;
D2G70101010;GR.RUBINETTO 2�1/2;;70,20;;;;
D2G70101011;STGR.RUBINETTO;;70,20;;;;
D2G7010101C;LISTA CORREDO;;,00;;;;
D2G70101110;"GR.SCAR. CENTRALE 1""1/2 L 730";;77,81;;;;
D2G70101111;STGR.SCARICO PROD.1 � REC.FC.;;77,81;;;;
D2G7010111C;LISTA CORREDO CONSIGLIATO;;,00;;;;
D2G7010111R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G70101210;"GR.SCAR.PROD.CENTRALE 2"" L 730";;98,47;;;;
D2G70101211;STGR.SCAR.PROD.CENTRALE 2;;98,47;;;;
D2G7010121C;LISTA CORREDO;;,00;;;;
D2G70101310;GR.SCAR.PROD.CENT.DIN DN 65 +;;81,89;;;;
D2G70101311;STGR.SCAR.PROD.CENT.DIN DN 65;;81,89;;;;
D2G70101410;"GR.RUBINETTO 2""";;53,10;;;;
D2G70101411;STGR.RUBINETTO;;53,10;;;;
D2G7010141C;LISTA CORREDO GRUPPO;;,00;;;;
D2G70101510;"GR.CARICO PROD. 1 1/2"" L700";;30,15;;;;
D2G70101511;"STGR. TUBO ALIM.1 1/2"" L700";;30,15;;;;
D2G7010151C;LISTA CORREDO;;,00;;;;
D2G70101610;GR.SCAR.1 � REC.FC.L.574 10�;;81,24;;;;
D2G70101611;STGR.SC. PROD.1 � REC.FC. 10�;;81,24;;;;
D2G7010161C;LISTA CORREDO;;,00;;;;
D2G70101710;GR.SCAR.PROD.1� M10-30;;80,02;;;;
D2G70101711;STGR.SCARICO 1 � M10-30 FC.;;80,02;;;;
D2G7010171C;LISTA CORREDO GRUPPO;;,00;;;;
D2G70101810;GR.SCAR.1 � REC.FC.L.574 25�;;82,76;;;;
D2G70101811;STGR.SC. PROD.1 � REC.FC. 25�;;82,76;;;;
D2G70101910;"GR.CARICO PROD. 1 1/2"" L600";;30,15;;;;
D2G70101911;STGR. TUBO ALIM.;;30,15;;;;
D2G70102010;"GR.SCAR.PROD.CENTR.2""1/2 L 575";;98,55;;;;
D2G70102011;"STGR.SCAR.PROD.CENTRALE 2""1/2";;98,55;;;;
D2G7010201C;LISTA CORREDO;;,00;;;;
D2G73000000;RAGGR.COPERTURE;;,00;;;;
D2G73100000;FAM.COPERTURE APRIBILE;;2 673,08;;;;
D2G73100110;GR.LIBERO;;,00;;;;
D2G73100210;GR.LIBERO;;,00;;;;
D2G73100310;GR.LIBERO;;,00;;;;
D2G73100410;GR.COPERCHIO 2 PARTI M50;;,00;;;;
D2G73100510;GR.COP.APRIBILE 3 PARI M100;;,00;;;;
D2G73100610;GR.COP.APRIBILE 3 PARTI M200;;,00;;;;
D2G73100710;GR.COP.APRIBILE 3 PARTI M300;;45,79;;;;
D2G73100711;STGR.COP.APRIBILE 3 PARTI M300;;45,79;;;;
D2G73100810;GR.COP.APRIBILE 3 PARTI M500;;,00;;;;
D2G73100910;GR.COP.APRIBILE 3 PARTI M300;;,00;;;;
D2G73101010;GR.LIBERO;;,00;;;;
D2G73101110;GR.COP.APRIBILE 3 PARTI M100;;,00;;;;
D2G73101210;GR.COP.SFIL.CON PONTE AG.M20 *;;,00;;;;
D2G73101211;STGR.COPERCHIO FISSO;;,61;;;;
D2G73101220;GR.COP.SFIL.CON PONTE AG.M20;;17,73;;;;
D2G73101221;STGR.COPERCHIO FISSO;;12,41;;;;
D2G73101222;STGR.COPERCHIO APRIBILE;;5,32;;;;
D2G73101310;GR.COP.SFIL.CON PONTE AG.M30 *;;6,04;;;;
D2G73101312;STGR.COPERCHIO APRIBILE;;5,42;;;;
D2G73101320;GR.COP.SFIL.CON PONTE AG.M30;;17,39;;;;
D2G73101321;STGR.COPERCHIO FISSO;;12,41;;;;
D2G73101322;STGR.COPERCHIO APRIBILE;;4,97;;;;
D2G73101410;GR.COP.SFIL.CON PONTE AG.M15;;5,71;;;;
D2G73101411;STGR.COPERCHIO FISSO;;,61;;;;
D2G73101412;STGR.COPERCHIO APRIBILE;;5,09;;;;
D2G73101420;GR.COP.SFIL.CON PONTE AG.M15;;17,39;;;;
D2G73101421;STGR.COPERCHIO FISSO;;12,41;;;;
D2G73101422;STGR.COPERCHIO APRIBILE;;4,97;;;;
D2G73101510;GR.COP.SFIL.CON PONTE AG.M5  *;;,00;;;;
D2G73101520;GR.COP.SFIL.CON PONTE AG.M50;;18,78;;;;
D2G73101521;STGR.COPERCHIO FISSO;;12,41;;;;
D2G73101522;STGR.COPERCHIO APRIBILE;;6,37;;;;
D2G73101610;GR.COP.APRIBILE 3 PARI M100;;10,94;;;;
D2G73101611;STGR.COP.APRIBILE  M100;;10,94;;;;
D2G7310161C;LISTA CORREDO GRUPPO;;,00;;;;
D2G73101710;GR.COP.APRIBILE 3 PARTI M400;;11,37;;;;
D2G73101711;STGR.COP.APRIBILE 3 PARTI M400;;11,37;;;;
D2G73101810;GR.COP.APRIBILE 3 PARTI M200 *;;13,59;;;;
D2G73101811;STGR.COP.APRIBILE 3 PARTI M200;;13,59;;;;
D2G73101820;GR.COP.APRIBILE 3 PARTI M200;;13,59;;;;
D2G73101821;STGR.COP.APRIBILE 3 PARTI M200;;13,59;;;;
D2G7310182C;LISTA CORREDO GRUPPO;;,00;;;;
D2G73101910;GR.COP.APRIBILE 3 PARTI M500                               *;;11,95;;;;
D2G73101911;STGR.COP.APRIBILE 3 PARTI M500;;11,95;;;;
D2G73101920;GR.COP.APRIB. 3P. M500 NEW MIC *;;21,08;;;;
D2G73101921;STGR.COP.APRIBILE 3 PARTI M500;;21,08;;;;
D2G7310192C;LISTA CORREDO;;,00;;;;
D2G73101930;GR.COP.APRIB.3P. M500 NEW MIC;;14,71;;;;
D2G73101931;STGR.COP.APRIBILE 3 PARTI M500;;14,71;;;;
D2G73102010;GR.LIBERO;;,00;;;;
D2G73102110;GR.COP.APR.3 PARTI M600 A.V.;;11,95;;;;
D2G73102111;STGR.COP.APRIBILE 3 PARTI M600;;11,95;;;;
D2G73102210;GR.COP.APRIB.1 INGRESSO;;49,37;;;;
D2G73102211;STGR.COP.APRIBILE 3 PARTI M300;;49,37;;;;
D2G73102310;GR.COP.M1000 SHAMPOO;;305,98;;;;
D2G73102311;STGR.COP.APR 3 PRT M1000 2 LAV;;305,98;;;;
D2G73102410;GR.COP.APRIBILE 3 PARTI M300;;14,57;;;;
D2G73102411;STGR.COP.APRIBILE 3 PARTI M300;;14,57;;;;
D2G73102510;GR.COP.APR.2PARTI+GRIGLIA M400;;172,80;;;;
D2G73102511;STGR.COP.APR.2PARTI+GRIG.M400;;172,80;;;;
D2G73102610;GR.COP.APRIBILE AG.VELOCE M200;;13,04;;;;
D2G73102611;STGR.COP.APRIBILE 3 PARTI M200;;13,04;;;;
D2G73102710;GR.COP.APR.3PARTI+GRIGLIA M400;;52,77;;;;
D2G73102711;STGR.COP.APRIBILE 3 PARTI M400;;52,77;;;;
D2G73102810;GR.COP.APRI.3PARTI SPEC;;148,16;;;;
D2G73102811;STGR. COP. M100 SPEC D2190020;;148,16;;;;
D2G73102910;GR.COP.APRIBILE 3 PARTI M600;;52,77;;;;
D2G73102911;STGR.COP.APRIBILE 3 PARTI M600;;52,77;;;;
D2G73103010;GR.COPERCHIO M300 AG.VELOCE;;14,57;;;;
D2G73103011;STGR.COP.APRIBILE;;14,57;;;;
D2G73103110;GR.COP.FLEX-MELTER100/150    *;;145,74;;;;
D2G73103111;STGR.COPERCHIO;;145,74;;;;
D2G73103120;GR.COP.FLEX-MELTER100/150;;149,94;;;;
D2G73103121;STGR.COPERCHIO;;149,94;;;;
D2G73103210;GR.COP.APRIBILE 3 PARTI M2000;;137,82;;;;
D2G73103211;STGR.COPERCHIO APRIBILE 3PARTI;;137,82;;;;
D2G7310321C;LISTA CORREDO;;,00;;;;
D2G7310321R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G73103310;GR.COP.APRIBILE 3 PARTI M1000;;12,56;;;;
D2G73103311;STGR.COPERCHIO APRIBILE 3PARTI;;12,56;;;;
D2G7310331C;LISTA CORREDO CONSIGLIATO;;,00;;;;
D2G73103410;GR.COP.APRIBILE 3PARTI M1000 +;;160,07;;;;
D2G73103411;STGR.PRINCIPALE;;160,07;;;;
D2G7310341C;LISTA CORREDO;;,00;;;;
D2G73103510;GR.COP.APRIBILE 3 PARTI M300;;23,76;;;;
D2G73103511;STGR.COP.APRIBILE 3 PARTI M300;;23,76;;;;
D2G73103610;GR.COPERCHIO APRIBILE M1000 +;;121,14;;;;
D2G73103611;STGR.PRINCIPALE;;121,14;;;;
D2G73103710;GR.COP.APRIBILE 3 PARTI M800;;75,00;;;;
D2G73103711;STGR.COP.APRIBILE 3 PARTI M800;;75,00;;;;
D2G73103810;GR.COP.APR.3PARTI+GRIGLIA M300;;53,74;;;;
D2G73103811;STGR.COP.APR.3PRT+GRIGLIA M300;;53,74;;;;
D2G73103910;GR.COP.APR.2PARTI+GRIGLIA M150;;43,70;;;;
D2G73103911;STGR.COP.APRIBILE + GRIGLIA;;43,70;;;;
D2G73104010;GR.COP.3PARTI+GRIGLIA M1000  *;;44,47;;;;
D2G73104011;STGR.PRINCIPALE;;44,47;;;;
D2G73104020;GR.COP.3PARTI GRIGLIA M1000;;38,55;;;;
D2G73104021;STGR.PRINCIPALE;;38,55;;;;
D2G7310402C;LISTA CORREDO;;,00;;;;
D2G73104110;GR.COP.APR.INGR.1 1/2 M500;;,00;;;;
D2G73104210;"GR.COP.IN1 1/2""+GRIGLIA M500 *";;66,89;;;;
D2G73104211;STGR.COPOERCHIO;;66,89;;;;
D2G73104220;"GR.COP.IN1 1/2""GRIGLIA M500";;47,81;;;;
D2G73104221;STGR.COPERCHIO;;47,81;;;;
D2G7310422C;LISTA CORREDO GRUPPO;;,00;;;;
D2G73104310;"GR.COP.2AG.IN1 1/2""GRIGL M500";;48,43;;;;
D2G73104311;STGR.COPERCHIO 500 GRIGL.2AG;;48,43;;;;
D2G7310431R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G73104410;GR.COPERCHIO 2 PARTI M300 DEC.;;10,68;;;;
D2G73104411;STGR.COPERCHIO 2 PRT.M300 DEC;;10,68;;;;
D2G73104510;GR.COP.APR. 3 PARTI M1500-2000;;61,04;;;;
D2G73104511;STGR.COP.APRIB.3PARTI+GRIGLIA;;61,04;;;;
D2G73104610;GR.COP.SFIL.CON PONTE AG.M25;;17,39;;;;
D2G73104611;STGR.COPERCHIO APRIBILE;;4,97;;;;
D2G73104710;GR.COPERCHIO 2 PARTI M50 DEC.;;127,36;;;;
D2G73104711;STGR.COPERCHIO 2 PARTI M50;;127,36;;;;
D2G7310471C;LISTA CORREDO;;,00;;;;
D2G7310471R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
D2G73104810;GR.COP.APRIBILE 3 PARTI M400+;;51,07;;;;
D2G73104811;STGR.COPERCHIO;;51,07;;;;
D2G73104910;GR.COPERCHIO LAVAG.GANCI M500;;36,67;;;;
D2G73104911;STGR.PRINCIPALE;;36,67;;;;
D2G73105010;GR.COP.3PARTI GRIGLIA M1000;;32,74;;;;
D2G73105011;STGR.PRINCIPALE;;32,74;;;;
D2G7310501C;LISTA CORREDO GRUPPO;;,00;;;;
D2G73105110;GR.COP.2PART.M300+GRIGLIA+LAV;;32,32;;;;
D2G73105111;STGR.COP.APR.3PRT+GRIGLIA M300;;32,32;;;;
D2G73105210;GR.COPERCHIO 2 PARTI M150 DEC.;;17,47;;;;
D2G73105211;STGR.COP.APRIBILE  M100-150;;17,47;;;;
D2G73105310;GR.COPERC.PONTE+GRIGL.M30;;26,06;;;;
D2G73105311;STGR.GRIGLIA M30;;13,64;;;;
D2G73105312;STGR.COPERCHIO M30;;,00;;;;
D2G73105410;GR.COP. A.VEL + 1 1/2' M500;;27,83;;;;
D2G73105411;STGR.COP.APRIBILE 3 PARTI M500;;27,83;;;;
D2G7310541C;LISTA CORREDO;;,00;;;;
D2G73105510;GR.COP.3P.GRIGLIA M1000 NO UT.;;18,55;;;;
D2G73105511;STGR.PRINCIPALE;;18,55;;;;
D2M00000000;LISTA FAM.MACC.BASE D2;;,00;;;;
D2M10000000;RAGGR. RECIPIENTE INCAMICIATO;;,00;;;;
D2M10100000;FAM.RECIPIENTI INCAMICIATI;;,00;;;;
D2M10100110;GR.BASAMENTO M10/A/30        *;;172,54;;;;
D2M10100111;STGR.BANCHINO;;172,54;;;;
D2M10100120;GR.BASAMENTO M10/A/30;;172,54;;;;
D2M10100121;STGR.BANCHINO;;172,54;;;;
D2M10100210;GR.BASAMENTO FM100;;371,17;;;;
D2M10100211;STGR.BASAMENTO FM100;;371,17;;;;
D2M10100212;STGR.RECIPIENTE;;58,49;;;;
D2M10100310;GR.REC.VAP.CAM.BUGNATA M800;;326,89;;;;
D2M10100311;STGR.REC.INCAM MELTER 600 F.C;;68,01;;;;
D2M10100312;STGR.PRINCIPALE;;258,88;;;;
D2M1010031C;LISTA CORREDO CONSIGLIATA;;,00;;;;
D2M10100410;GR.BASAMENTO M30 TURBO INCL.;;172,54;;;;
D2M10100411;STGR.BANCHINO M30 TURBO;;172,54;;;;
D2M10103020;GR.RECIPIENTE INCAMICIATO M100;;,00;;;;
D2M10103021;STGR.PRINCIPALE;;,00;;;;
D2M10103410;GR.RECIPIENTE M20   *;;,00;;;;
D2M10103412;STGR.BANCHINO;;172,54;;;;
D2M10103413;STGR.STAFFE MANIGLIA;;53,25;;;;
D2M10103420;GR.RECIPIENTE M20;;201,53;;;;
D2M10103421;STGR.PRINCIPALE;;28,99;;;;
D2M10103511;STGR.PRINCIPALE;;60,88;;;;
D2M10103611;STGR.PRINCIPALE;;,00;;;;
D2M10104110;GR.RECIPIENTE INCAM. M50;;269,79;;;;
D2M10104111;STGR.PRINCIPALE;;216,04;;;;
D2M10104112;STGR.STAFFE MANIGLIA;;53,75;;;;
D2M10104210;GR.REC.INCAM. M30;;,00;;;;
D2M10104310;GR.RECIPIENTE INCAMICIATO M400;;121,69;;;;
D2M10104311;STGR.PRINCIPALE;;67,94;;;;
D2M10104312;STGR.STAFFE MANIGLIA;;53,75;;;;
D2M10104410;GR.RECIP.INCAMIC. M200;;218,44;;;;
D2M10104411;STGR.PRINCIPALE;;218,44;;;;
D2M10104510;GR.REC.INCAM. M500 SERPENTINA;;174,67;;;;
D2M10104511;STGR.REC.INCAM.M500 SERPENTINA;;120,92;;;;
D2M10104610;GR.REC.INCAM. M600 SERPENTINA;;178,59;;;;
D2M10104611;STGR.REC.INCAM.M600 SERPENTINA;;124,84;;;;
D2M10104710;GR.REC.INCAM. M150;;233,39;;;;
D2M10104711;STGR.PRINCIPALE;;179,64;;;;
D2M10104720;GR.REC.INCAM. M150;;233,39;;;;
D2M10104721;STGR.PRINCIPALE;;179,64;;;;
D2M10104810;GR.REC.INCAMIC.M300 FC;;78,30;;;;
D2M10104811;STGR.PRINCIPALE;;78,30;;;;
D2M10104910;GR.REC.INCAM.V.M500 FC;;181,65;;;;
D2M10104911;STGR.RECIPIENTE M500 F.C.;;127,90;;;;
D2M1010491C;LISTA CORREDO;;,00;;;;
D2M1010491R;LISTA RICAMBI CONSIGLIATI;;,00;;;;
