Articolo;Descrizione lunga;Segn.;Costo Unitario;Proc. Speciale;Produttore;Produttore Modello;Produttore Codice
E994821122;DISPLAY 15.6� 104-021 STAND ALONE VESA SEA VISION;;2 204,60;;;;
E994821123;TV PER LETT.CODICI ASTUCCIO 102-321_008 SEA VISION;;2 912,70;;;;
E994821124;TV PER LETT. CODICI LEAFL. 102-321_006 GUK  C.2000 SEA VIS.;;2 913,43;;;;
E994821125;CABLE ETHERNET CABLES 90� FOR TV<10)-10MT 102-102 SEA VISION;;140,00;;SEA VISION S.r.l.;;
E994821126;CAVO PER E-BAR LED LIGHT UNIT <10mt 102-112 SEA VISION;;43,07;;;;
E994821127;KIT CAVI MAX 10MT SEA VISION;;149,65;;;;
E994821128;VALIDAZIONE SISTEMA VALIDA 2D E 3D  (301-112/113) SEA VISION;;6 000,00;;;;
E994821129;SITE SERVER APPLICATION + TEST SERVER SEA VISION;;65 850,00;;;;
E994821130;SCADA - DATA COLLECTION SEA VISION;;52 400,00;;;;
E994821131;LICENZA CUSTOM;;10 813,50;;;;
E994821132;VALIDAZIONE MIDDLEWARE 301-213_M SEA VISION;;6 000,00;;;;
E994821133;KIT TELECAMERA COLOR ULTRA HIRES 1600X1200 SEA VISION;;5 104,00;;;;
E994821134;TV TO CONTROL THE PRES.OF THE LEAFLET IN THE CARTON 102-068;;4 959,32;;;;
E994821135;SW DEVELOPMENT FOR PRINTER MANAGEMENT (201-098);;3 008,00;;;;
E994821136;CAMERA KIT OCV DIGITAL CAMERA COLORI  LOCV.554.00 SEA-VISION;;11 640,00;;;;
E994821137;RAM - KINGSTON KVR24N17S6/4 DDR4 4GB PC4-2400 DIMM;;188,00;;;;
E994821138;ESTENSIONE I/O CARD DA 24+24 I/O SEAVISION;;200,00;;;;
E994821139;TV NOT SERIALIZED VARIABLE DATA [102-306] SEA VISION;;6 044,40;;;;
E994821140;PC CLIENT TOUCH SMART+SOFTWARE LICENCE MASTER SEA VISION;;4 640,00;;;;
E994821141;"VALIDAZIONE HARLE-NIR ""301-114"" SEA VISION";;4 000,00;;;;
E994821142;SISTEMA VIS.HQ EVO BLACKBOX 8-CORE PER INTEGRA320 SEA VISION;;19 650,00;;;;
E994821143;*ANNULLATO E SOSTITUITO DA E994820036  SEA VISION;ANN;3 500,00;;;;
E994821144;INTEGRAZIONE CONTROLLO 3D 101-711 SEA VSION;;28 707,25;;;;
E994821145;VALIDAZIONE SIST.VALIDA 2D (301-101) SEA VISION;;5 000,00;;;;
E994821146;ILLUMINATORE COMPOSIZIONE ASTUCCIO(105-047)SEA VISION;;600,00;;;;
E994821147;CUSTOM TV 903-004 SEA VISION;;4 200,00;;;;
E994821148;SOFTWARE,DOCUMENTAZIONE, SERVICE PER POLFA SEA VISION;;17 095,00;;;;
E994821149;AGGIORNAMENTO SOFTWARE PER NUOVE FUNZIONALIT� CONNESSIONE ER;;14 000,00;;;;
E994821150;CAMERA BASLER AD ALTIS.RISOLUZIONE (2000X2000GC)SEA VISION;;3 504,00;;;;
E994821151;TV2 FLIP-OFF COLOR CHECKCAMERA KIT WITH TV COLOUR SEA VISION;;5 041,60;;SEA VISION S.r.l.;;
E994821152;CAMERA 102-099 SEA VISION;;2 909,27;;SEA VISION S.r.l.;;
E994821153;TV1 LABEL CHEK ON WEB+ILLUMINATORI+CAVI SEA VISION;;4 184,00;;SEA VISION S.r.l.;;
E994821154;CAVO I/O 15 MT COD.01.0330 SEA VISION;;144,00;;SEA VISION S.r.l.;;
E994821155;SOFTWARE UPGRADE PER TRACKPACK SEA VISION;;6 100,00;;SEA VISION S.r.l.;;
E994821156;LIGHT UNIT-LINEAR EBAR 20 LEDS 105-311 SEA VISION;;1 601,00;;SEA VISION S.r.l.;;
E994821157;105-202 LIGHT UNIT-HQ PVC NEON 240X240MM SEA VISION;;1 280,00;;SEA VISION S.r.l.;;
E994821158;PC DI SCORTA-MAIN UNIT 107-102 MICRO BOX107-102 SEA VISION;;3 800,00;;SEA VISION S.r.l.;;
E994821159;KIT 3TV SEAVISION PER CONTROLLO OCV/OCR 102-240 SEA VISION;;17 706,00;;;;
E994821160;SOFTWARE CUSTOM SEA VISION;;6 000,00;;SEA VISION S.r.l.;;
E994821161;MAIN UNIT MAX 4 TV 101-112 SEA VISION;;3 386,40;;SEA VISION S.r.l.;;
E994821162;SOFTWARE LICENCE FOR BATCH MANAG. INTERFACE 1LINE [202-025];;7 040,00;;SEA VISION S.r.l.;;
E994821163;VALIDAZIONE PER LA CONNESSIONE DI LINEA SEA VISION;;3 000,00;;SEA VISION S.r.l.;;
E994821164;CAMERA KIT DATABOX STD RES B&W 102-245 SEA VISION;;4 015,00;;SEA VISION S.r.l.;;
E994821165;MIDDLEWARE (CONNECOTR) TO CUSTOMER LEVEL3 202-063 SEA VISIO;;17 574,00;;;;
E994821166;VETRO ANTIRIFLESSO PER OCV SEA VISION;;375,00;;SEA VISION S.r.l.;;
E994821167;POWER SUPPLY CORSAIR CX SERIES CX500M/CX550M 01.0998  SEA;;208,00;;SEA VISION S.r.l.;;
E994821168;CABLE KIT FOR BESTPOCKET <10 MT  SEA VISION;;676,00;;SEA VISION S.r.l.;;
E994821169;TV PER HQ LETTURA CODICI (AST.O LEAFLET O BOOKLET)SEA VISION;;2 979,86;;SEA VISION S.r.l.;;
E994821170;LED BOARD -6X1W REBEL CIRCULAR W7LED (01.0284) SEA VISION;;88,00;;SEA VISION S.r.l.;;
E994821171;CAVO DI RETE ETHERNET PATCH CAT.6/A 10MT 102-107 SEA VISION;;80,00;;SEA VISION S.r.l.;;
E994821172;MAIN UNIT PC WAVE+(MAX 6TV),DISPLAY+DISCO 101-103 SEA VISION;;835,00;;SEA VISION S.r.l.;;
E994821173;VALIDATION DOCUMENTS REDUCED PACKAGE 301-020 SEA VISION;;2 000,00;;SEA VISION S.r.l.;;
E994821174;LAMPADA NEON 105-212_002 (DIM 210X210X20MM) SEA VISION;;100,00;;SEA VISION S.r.l.;;
E994821175;MIDI TRASFORMATORE 01.0026 SEA VISION;;145,27;;SEA VISION S.r.l.;;
E994821176;VALIDAZIONE PER TRACKPACK [301-024_002] SEA VISION;;11 550,00;;SEA VISION S.r.l.;;
E994821177;LICENZA DATABASE SQL SEA-VISION;;22 350,00;;SEA VISION S.r.l.;;
E994821178;TV PER HQ LETTURA CODICI PROSPETTO PREPIEGATO SEA VISION;;2 632,00;;SEA VISION S.r.l.;;
E994821179;KIT CAVI 15MT CONNETTORI 90� SEA VISION;;,00;;SEA VISION S.r.l.;;
E994821180;LEVEL 2 SOFTWARE: YUDESK (OFFLINE MANAGER) SEA VISION;;6 424,00;;;;
E994821181;LEVEL 2 SOFTWARE: YURUN (LINE MANAGER) SEA VISION;;880,00;;;;
E994821182;LIGHT UNIT LINEAR EBAR 10 LEDS 105-309 SEA VISION;;960,00;;SEA VISION S.r.l.;;
E994821183;MAIN UNIT MAX 4 TV 101-115 SEA VISION;;6 721,00;;SEA VISION S.r.l.;;
E994821184;COVER ILLUMINATORE DF 240X200 [cod.02.1789] SEA VISION;;199,20;;SEA VISION S.r.l.;;
E994821185;VALIDAZIONE YUDOO SEA VISION [303-001];;13 623,00;;;;
E994821186;TV PER LETTURA CODICI E ORIENT.TUBI 105-126 SEA;;3 280,00;;SEA VISION S.r.l.;;
E994821187;LICENZA AND OFFLINE CLIENT SEA VISION;;20 000,00;;SEA VISION S.r.l.;;
E994821188;VALIDAZIONE 201-213 PER LICENSE AND OFFLINE CLIENT SEAVISION;;10 000,00;;;;
E994821189;INDUSTRIAL PC QUAD CORE 4TV INCLUDING CPU IO 24V 107-003 SEA;;4 560,00;;SEA VISION S.r.l.;;
E994821190;SOFT.SERIAL NUMBER PROVIS.INTER.FROM CUST. MIDDW. [202-036];;8 800,00;;SEA VISION S.r.l.;;
E994821191;MODULO YUDESK  SEA VISION;;19 680,00;;SEA VISION S.r.l.;;
E994821192;MODULO YULINK SEA VISION;;8 000,00;;SEA VISION S.r.l.;;
E994821193;LIGHT UNIT LINEAR EBAR 25 LEDS MM535X51X49 (105-314)SEA;;2 554,27;;SEA VISION S.r.l.;;
E994821194;KIT CAVI TV E LIGHT UNIT(102-114) E PC(102-115) SEA VISION;;100,00;;;;
E994821195;TV PER LETTURA LIBR. ALIME.BOOKLET 102-321_007 SEA VISION;;2 912,70;;;;
E994821196;DOCUMENTI VALIDAZIONE PER 4 e + CONTROLLI 301-001 SEA VISION;;3 650,00;;SEA VISION S.r.l.;301-001;301-001
E994821197;PC CLIENT WITH INTERGRATED TOUCH.(EAC-RU/UL-CSA)101-601 SEA;;,00;;SEA VISION S.r.l.;101-601;101-601
E994821198;TV TRACK&TRACE CHECK ON CARTON REAR 100-212 SEA VISION;;2 870,00;;SEA VISION S.r.l.;100-212;100-212
E994821199;TV LABEL CHECK PRESENCE 102-009 SEA VISION;;3 080,00;;;;
E994821200;SISTEMA DATABOX MAX 4T 101-302 SEA VISION;;5 027,40;;SEA VISION S.r.l.;101-302;101-302
E994821201;TV PER LETT.CODICI(AST.O LEAFLET O BOOKLET)CONNETTORI 90�SEA;;2 764,00;;;;
E994821202;VALIDAZIONE OCV 301-007 SEA VISION;;2 137,33;;SEA VISION S.r.l.;301-007;301-007
E994821203;SCANNER 2D GESTITO CORDLESS DATI BATCH 105-091 SEA;;2 310,00;;SEA VISION S.r.l.;105-091;105-091
E994821204;LIGHT UNIT INOX LED 240x200mm DARK FIELD 105-222 SEA VISION;;2 656,47;;SEA VISION S.r.l.;105-222;105-222
E994821205;SISTEMA DATABOX MAX 4T 101-310 SEA VISION;;7 216,00;;;;
E994821206;KIT CAVI CUSTOM SEA VISION;;324,12;;;;
E994821207;SCANNER 2D 105-064 SEA VISION;;2 642,00;;SEA VISION S.r.l.;105-064;105-064
E994821208;MAIN UNIT INDUSTRIAL PC i65 QUAD CORE MAX 6 TV (101-113) SEA;;5 480,08;;SEA VISION S.r.l.;101-113;101-113
E994821209;PC BM100 (FUNZIONALE A FORNITURE YUDOO) 101-502 SEA VISION;;5 052,00;;;101-502;101-502
E994821210;POWER SUPPLY-DATABOX 10A 24V 601-002 SEA VISION;;300,00;;SEA VISION S.r.l.;601-002;601-002
E994821211;VETRO PVC CUSTODIA CIRCOLARE D=45 COD.107-106 SEA VISION;;35,20;;SEA VISION S.r.l.;107-106;107-106
E994821212;KIT CAVI PER FB220/230 SEA VISION;;338,25;;;;
E994821213;"DISPLAY 15,6"" LCD PANEL-RACK 104-022 SEA VISION";;1 459,08;;;104-022;104-022
E994821214;KIT CAVI OCV T&T 102-114  SEA VISION;;292,00;;SEA VISION S.r.l.;102-114;102-114
E994821215;TV2 FLIP-OFF COLOR CHECKCAMERA KIT WITH TV COLOUR SEA VISION;;4 046,40;;;;
E994821216;LIGHT UNIT LINEAR EBAR 5 LED 105-308 SEA VISION;;804,46;;SEA VISION S.r.l.;105-308;105-308
E994821217;LIGHT UNIT LINEAR EBAR 30 LED 105-315 SEA VISION;;2 560,00;;SEA VISION S.r.l.;;105-315
E994821218;CPU INTEL CORE I5-7500 QUAD CORE 01.1157 SEA VISION;;456,00;;;01.1157;01.1157
E994821219;MB ASUS PRIME Q270M-C COD.01.1156 SEA VISION;;396,00;;;01.1156;01.1156
E994821220;TV PER CONTROLLO COMPLETEZZA TRAY FLACONI  SEA VISION;;6 696,00;;SEA VISION S.r.l.;102-321_003;102-321_003
E994821221;VALIDAZIONE CUSTOM;;494,21;;SEA VISION S.r.l.;;
E994821222;CAVO PER TV MAX 10MT 102-105  SEA VISION;;270,83;;SEA VISION S.r.l.;102-105;102-105
E994821223;SUPPORTO MECCANICO PER EFFILUX 101-701  SEA VISION;;216,00;;SEA VISION S.r.l.;101-701;101-701
E994821224;CAMERA ACA 2440 GC 102-405  SEA VISION;;2 234,89;;SEA VISION S.r.l.;;102-405_002
E994821225;KIT TELECAMERA 102-009 + ILLUMINATORE 105-039 SEAVISION;;4 696,00;;;;
E994821226;ARMADIO ELETTRICO PER MAIN UNIT,HMI,SCANNER E STAMPANTE SEA;;13 500,00;;SEA VISION S.r.l.;100-310;100-310
E994821227;KIT UPGRADE TLC CPP SEA VISION;;12 200,00;;SEA VISION S.r.l.;107-103;107-103
E994821228;N�2 TV PER CODICE ASSITENTE UV SEA;;9 896,00;;;;
E994821229;STAZIONE PER CONTROLLO OCV/OCR SU GHIERA FLIPOPP SEA VISION;;15 589,50;;SEA VISION S.r.l.;102-049;102-049
E994821230;*ANN.E SOST.DA E994821135  (201-098 SEA VISION);ANN;3 654,38;;SEA VISION S.r.l.;201-098;201-098
E994821231;LICENZA SOFTWARE PER LOG PDF FILE 201-033 SEA VISION;;130,67;;SEA VISION S.r.l.;201-033;201-033
E994821232;KIT DI CONNESSIONE CAVI SEA VISION;;735,84;;;;
E994821233;TV PER CONTROLLO GHIERA [102-047] +LIGHT UNIT SEA;;4 434,67;;;;
E994821234;TRACK BALL  BVHQ2CC136128220 SEA VISION;;532,90;;SEA VISION S.r.l.;BVHQ2CC136128220;BVHQ2CC136128220
E994821235;TV BASLER PIONEER ACA640GM B/W  COD.01.0782  SEA VISION;;1 768,79;;SEA VISION S.r.l.;01.0728;01.0728
E994821236;TV PER CONTR.PRESENZA PRODOTTI IN ASTUC.102-321_002 SEA;;5 898,40;;SEA VISION S.r.l.;102-321_002;102-321_002
E994821237;MAIN UNIT OCV PC QUAD CORE MAX 8TV [101-126] SEA VISION;;5 775,98;;;101-126;101-126
E994821238;LIGHT UNIT-LINEAR EBAR 15 LEDS 105-310 SEA VISION;;1 580,30;;;105-310;105-310
E994821239;KIT TV OCV CONTROLLO ATTIVAZIONE ED ASSEMBLAGGIO SD SEA;;6 309,39;;;;
E994821240;TV CONTROLLO PRODOTTO 102-003 SEA VISION;;2 611,94;;;;
E994821241;BRACKET FOR LIGHT UNIT ON CIRCULAR CASE 101-701_002 SEA;;65,70;;SEA VISION S.r.l.;;101-701_002
E994821242;POLARIZER FOR OPTICAL LENS AND LIGHT UNIT 105-129 SEA;;87,60;;SEA VISION S.r.l.;;105-129
E994821243;VETRO PER CAMERA LENS 01.0573 SEA VISION;;51,10;;SEA VISION S.r.l.;01.0573;01.0573
E994821244;TV DATABOX PER CONTROLLO COMPLETEZZA SEA VISION;;7 052,53;;;;
E994821245;EXTERNAL TRACKBALL 101-201 SEA VISION;;485,00;;SEA VISION S.r.l.;101-201;101-201
E994821246;LETTORE RIFD 101-800 SEA VISION;;2 090,00;;SEA VISION S.r.l.;;101-800
E994821247;SOFTWARE 203-005+203-006 SEA VISION;;3 200,00;;;;
E994821248;NEON LAMPS LIGHT UNIT 210X370X20MM  105-212_003 SEA VISION;;164,25;;SEA VISION S.r.l.;105-212_003;105-212_003
E994821249;DIFFUSORE PER LUCE PVC LED 02.0079  SEA VISION;;91,98;;SEA VISION S.r.l.;02.0079;02.0079
E994821250;SIST.OCV PER T&T BP ROW CHECK SEA VISION;;55 738,70;;;;
E994821251;LICENZA SW CFR21 201-008 SEA VISION;;,00;;SEA VISION S.r.l.;;201-008
E994821252;TV CONTR. PRESENZA/ASSENZA ETICHETTA SU FLACONE 102-321_001;;7 188,88;;SEA VISION S.r.l.;;102-321_001
E994821253;BLACKLIGHT 105-305 SEA VISION;;2 025,75;;SEA VISION S.r.l.;105-305;105-305
E994821254;KIT 2TV [102-009] CON ILLUMINATORE [105-412];;23 074,17;;;;
E994822001;UPGRADE SISTEMA BVHQ1C0091170402 SEA VISION;;10 036,29;;;;
E994822002;UPGRADE OCV BVOCV4TV0096341509 SEA VISION;;9 600,00;;;;
E994822003;UPGRADE OCV BVOCV4TV0096341509 SEA VISION;;4 720,00;;;;
E994822004;UPGRADE DEL SIST.BVHQ1C0094011203 SEA VISION;;24 960,00;;;;
E994822005;UPGRADE DEL SIST.BVHQ1C0093421103 SEA VISION;;24 960,00;;;;
E994822006;UPGRADE HARDWARE HARLEQUIN,1 HD,I/O BASE,FRAME PZ 802 SEA;;10 200,00;;;;
E994822007;SIST.SEA WAVE SENZA HMI CONTR.TAPPO COLOR+ETICHET.SEA VISION;;26 448,00;;;;
E994822008;SIST.VISIONE DATABOX SYSTEM 2TV SEA VISION;;9 004,00;;;;
E994822009;SISTEMA DI VISIONE OCV PER INNOVENT CINA M3180058 SEA VISION;;21 192,00;;;;
E994822010;UPGRADE TOTALE DEL SIST. BVHQ1C0092460807 SEA VISION;;17 000,00;;;;
E994822011;UPGRADE SISTEMA BVHQ1M0090900302 SEA VISION;;13 100,00;;SEA VISION S.r.l.;;
E994822012;UPGRADE SISTEMA DI VISIONE BVOCV4TVC0800141804 SEA VISION;;14 764,00;;SEA VISION S.r.l.;;
E994822013;HQ SW - SW UPGRDADE [201-101] SEA VISION;;2 100,00;;SEA VISION S.r.l.;;
E994822014;UPGRADE SOFTWARE SEA VISION;;2 213,36;;;;
E994822015;SIST.VISIONE PC I5 QUAD CORE  [901-402] SEA VISION;;26 300,00;;SEA VISION S.r.l.;901-402;
E994822016;UPGRADE SISTEMA DI VISIONE BVHQ1C0090580106 SEA VISION;;11 911,00;;SEA VISION S.r.l.;;
E994822017;UPGRADE SISTEMA BVHQ1C0092280702 SEA VISION;;16 449,82;;SEA VISION S.r.l.;;
E994830001;SISTEMA COMPAR VISION PER CONTACT LENS COMPAR AG;;46 905,00;;;;
E994830002;SISTEMA VISIONE COMPAR AG;;37 950,00;;;;
E994830003;EMPTY TRAY CHECK STATION X6 E BLISTER CODE READER;;9 637,50;;;;
E994830004;CARTON CODE READER,SIDE AND TOP PRINT,COMPAR;;7 937,50;;;;
E994830005;TOTE INSPECTION 1D COMPAR;;2 487,50;;;;
E994830006;VISION SISTEMS BASED ON VISIONEXPERT COMPAR;;19 037,50;;;;
E994840001;SISTEMA SYSTECH TIPS SENTRI MX OCV LINEA NOVO N.USA M0044050;;31 783,88;;;;
E994840002;SIS.DI VISIONE PER LETT.E CONTR.CARAT.MOD.OCR/OCV+2 TELEC.;;13 000,00;;;;
E994840003;SISTEMA SYSTECH TIPS SENTRI CX ANGEM P.RICO M3040015;;23 637,52;;;;
E994840004;S.SYSTECH TIPS SENTRI BLISTER MX LINEA ANGEM P.RICO M3040015;;106 163,69;;;;
E994840005;SISTEMA DI VISIONE LINEA M0054100 PREVENAR WYETH UK;;87 252,55;;;;
E994840006;SISTEMA DI CONTROLLO PER AVVENUTA STAMPA SU CASSONETTO;;13 347,09;;;;
E994840007;TIPS SENTRI CX SYSTECH CONTROLLO NUMERAZIONE LASER;;36 273,00;;;;
E994840008;TIPS SENTRI CX SYSTECH CONT.NUMER.LASER PER LINEA M3060014;;36 645,36;;;;
E994840009;TIPS SENTRI ISX SYSTECH CONT.ETICHETTA PER LINEA M0054091;;54 445,23;;;;
E994840010;SISTEMA DI CONTROLLO BOLLINO PER SL300V E PS510 PER SIFI;;29 925,00;;;;
E994840011;SISTEMA DI VISIONE SYSTECH SENTRI MX;;21 278,32;;;;
E994840012;SIST.CONT.LINEA SIGMA TAU ITALIA M3078000 SYSTEC;;22 935,00;;;;
E994840013;SIST.CONTR.LINEA SCHERING PLOUGH C3090005 AEC1 SYSTECH;;26 610,76;;;;
E994840014;SIST.CONTR.LINEA ORGANON UK 57878-A QUOTE MARCHESINI SYSTECH;;39 960,31;;;;
E994840015;SISTEMA DI VISIONE MOD.ISX SYSTECH;;74 737,26;;;;
E994840016;SISTEMA DI VISIONE PER SCHERING CANADA M0094078 SYSTECH;;53 088,12;;;;
E994840017;SISTEMA DI VISIONE SENTRI ISX SYSTECH;;14 521,43;;;;
E994840018;SISTEMA DI VISIONE SENTRI E-SERIES SYSTECH;;54 927,86;;;;
E994840019;SISTEMA DI VISIONE E-SERIES SYSTECH PER MSD CANADA;;38 437,00;;;;
E994840020;SISTEMA VISIONE ISX SYSTECH;;62 507,77;;;;
E994840021;SISTEMA DI VISIONE SYSTECH DI LINEA GSK ZEBULON;;207 894,82;;;;
E994840022;SISTEMA DI VISIONE SYS-TEC;;29 015,00;;;;
E994840023;SISTEMA DI VISIONE PER SERIALIZZAZIONE SYSTECH;;55 774,67;;;;
E994840024;SISTEMA DI VIS.SYSTECH PER LINEA M0144054;;329 342,64;;;;
E994840025;SISTEMA PER PROGETTO RLF800 BOEHRINGE SYSTECH;;17 371,96;;;;
E994841001;TELECAMERA B&W ALTA RISOLUZIONE SYSTECH;;4 198,08;;;;
E994841002;ILLUMIN.CIRCOLARE LED ROSSI CONTR.VIGNETTE LED-110-A SYSTECH;;1 069,20;;;;
E994841003;SENSORE SERIE SVS2 COD.HW-DL-SVS2PM DATALOGIC;;1 800,00;;;;
E994841004;SENSORE SERIE DATAVS2 - AOR FOCALE 8 MM. DATALOGIC;;4 670,00;;;;
E994841005;INTERFACCIA PER REA PRINTER SISTEMA SYSTEC;;1 190,00;;;;
E994841006;SOFTWARE PER SYSTECH;;18 441,11;;;;
E994850001;SISTEMA VISIONE DI CONTROLLO LINEA A.ZENECA U.K. M3080001;;20 528,81;;;;
E994850002;SISTEMA VISIONE DI CONTROLLO LINEA CHIESI ITALIA;;39 652,55;;;;
E994850003;SIST.CONTROLLO PRODOTTO POLYPHEM WT40 LAETUS 460-2009;;36 403,25;;;;
E994850004;SISTEMA DI CONTROLLO PRODOTTO WT40+BAR CODE READER LAETUS;;36 213,45;;;;
E994850005;SISTEMA DI CONTROLLO PRODOTTO POLIPHEM WT30 LAETUS;;23 250,65;;;;
E994850006;SISTEMA DI VISIONE G.D/LAETUS;;55 713,06;;;;
E994850007;SISTEMA DI VISIONE G.D/LAETUS;;72 774,71;;;;
E994850008;SISTEMA DI VISIONE ARGUS WT30 LAETUS;;28 394,38;;;;
E994850009;SIST.VISIONE G.D/LAETUS;;55 088,06;;;;
E994850010;SISTEMA DI VISIONE ARGUS WT30 LAETUS;;15 200,38;;;;
E994850011;SISTEMA DI CONTROLLO PRODOTTO POLYPHEM WT 40 LAETUS;;35 655,15;;;;
E994850012;SISTEMA DI VISIONE ARGUS WT 12 LAETUS;;18 703,13;;;;
E994850013;SIST.VISIONE ARGUS WT30 PER VERIF.DATAMATRIX LAETUS;;18 678,54;;;;
E994850014;SISTEMA DI VISIONE ARGUS WT COMMANDER 112S LAETUS;;26 349,25;;;;
E994850015;SISTEMA DI VISIONE ARGUS WT COMMANDER 110S LAETUS;;13 590,42;;;;
E994850016;SISTEMA DI VISIONE ARGUS WT COMMANDER 312P-4552 LAETUS;;24 307,17;;;;
E994850017;SIST.DI VISIONE ARGUS WT COMMANDER 112S LAETUS;;26 423,01;;;;
E994850018;SISTEMA DI VISIONE DI LINEA PER HARTZ USA LINEA TUBI. LAETUS;;49 685,21;;;;
E994850019;UNITA' DI CONTROLLO POLYPHEM WT LAETUS;;31 108,27;;;;
E994850020;SISTEMA DI VISIONE ARGUS WT10 LAETUS;;15 261,53;;;;
E994850021;"LAETUS COMMANDER 110S-2812, 10"" TOUCH,STAND ALONE, LAETUS";ANN;5 026,31;;;;
E994850022;SIST.DI VISIONE ARGUS WT COMMANDER 112S LAETUS;;25 908,55;;;;
E994850023;"SIST.DI VISIONE COMMANDER 212P-2412 12"" LAETUS";;51 389,74;;;;
E994850024;SIST.DI VISIONE ARGUS WT COMMANDER 112S LAETUS;;25 835,18;;;;
E994850025;SISTEMA DI VISIONE LAETUS EQUIPMENT PG1-4;;24 497,24;;;;
E994850026;SISTEMA DI VISIONE ARGUS WT COMMANDER 112S LAETUS;;28 074,21;;;;
E994850027;POLYPHEM WT COMMANDER 312-S LAETUS;;43 837,00;;;;
E994850028;SISTEMA DI VISIONE COMMANDER 312S LAETUS;;32 382,49;;;;
E994850029;SISTEMA DI VISIONE COMMANDER 312S LAETUS;;25 258,84;;;;
E994850030;SISTEMA DI CONTROLLO PACKAGING LAETUS;;141 392,34;;;;
E994850031;SISTEMA DI VISIONE COMMANDER 312S LAETUS;;,00;;;;
E994850032;SISTEMA DI VISIONE COMMANDER 312S LAETUS;;22 264,27;;;;
E994850033;SIST.DI VISIONE ARGUS WT COMMANDER 112S LAETUS;;48 321,23;;;;
E994850034;SIST.DI VISIONE COMM.312P FRENCH CODE LAETUS;;22 110,89;;;;
E994850035;SIST.DI VISIONE ARGUS WT COMMANDER 312S LAETUS;;28 235,90;;;;
E994850036;SIST.DI VISIONE COMM.312S SERIALIZZAZIONE LAETUS;;76 653,00;;;;
E994850037;SIST.DI VISIONE ARGUS WT COMMANDER 112S LAETUS;;31 076,35;;;;
E994850038;SISTEMA POLYPHEM WT+BARCODE+OCV/OCR LAETUS;;66 249,40;;;;
E994850039;SISTEMA PER CONTROLLO POLYPHEM 415WS+BARCODE LAETUS;;44 293,94;;;;
E994850040;SISTEMA DI CONTROLLO LAETUS PER KRKA;;35 649,50;;;;
E994850041;SISTEMA POLYPHEM 415WS+BARCODE LAETUS;;5 466,12;;;;
E994850042;SISTEMA DI CONTROLLO LINEA LAETUS;;82 151,87;;;;
E994850043;SISTEMA DI VISIONE ARGUS WT LAETUS;;30 732,54;;;;
E994850044;SISTEMA DI VISIONE 415WS-4C92 LAETUS;;39 433,01;;;;
E994850045;SISTEMA DI VISIONE ARGUS WT PER CONTROLLO BUSTE LAETUS;;35 375,95;;LAETUS ITALIA SRL;;
E994850046;SISTEMA DI VISIONE ARGUS WT+3 LASERCODE LAETUS;;13 644,98;;LAETUS ITALIA SRL;;
E994850047;CAMERA LETTURA E CONT.SQUADRATURA TASCHE INT.ASTUCCIO LAETUS;;10 386,21;;LAETUS ITALIA SRL;;
E994851001;SCANNER MANUALE WIRELESS MOD.IT3820SR LAETUS;;1 171,22;;;;
E994851002;MODULO ILLUMINATORE SUPERIORE SIZE MS LAETUS;;6 445,15;;;;
E994851003;SOFTWARE POLYPHEM PRO LAETUS;;9 169,08;;;;
E994851004;ILLUMINATORE PAL LXS 529990065 LAETUS;;3 587,85;;;;
E994851005;"COMMANDER 110S-2812, PC PANEL 10"" LAETUS";ANN;2 780,50;;;;
E994851006;"COMMANDER 115WS-2DA4, 15"" MULTITOUCH LAETUS";;7 894,65;;LAETUS ITALIA SRL;;
E994860001;TRACER SISTEMA DI CONTROLLO BOLLINO TRACCIABILE SYTECH;;,00;;;;
E994860002;SISTEMA DI CONTROLLO BOLLINO BL400VTE+MCP840 M0054008 SERONO;;36 000,00;;;;
E994860003;SIST.INFORM. E VISIONE 6 TELECAMERE COGNEX ELI LILLY (IT);;66 215,00;;;;
E994860004;TRACER SISTEMA DI CONTR.BOLLINO TRACCIABILE SYTECH M3060013;;34 000,00;;;;
E994860005;SIST.DI VIS.SYTECH CHECK NET PER LINEA BUSTE E-PHARMA ITALIA;;62 613,00;;;;
E994860006;SIS.VIS.SYTECH  CHECK NET LINEA TUBI RIG.PER E-PHARMA ITALIA;;32 290,00;;;;
E994860007;SIST.VIS.VERIF.STAMPA E FCODE OFS-150709-C-Kit-FCODE SYTECH;;16 475,00;;;;
E994860008;SIST.DI VIS.SYTECH CHECK NET PER LINEA BMS ITALIA;;29 800,00;;;;
E994860009;SIST.CONTR.GR.STAMPA UNITA'' CENTRALE SYTECH;;10 000,00;;;;
E994860010;SISTEMA DI VISIONE PER TELECAMERE COGNEX SYTECH;;12 550,00;;;;
E994860011;SIST.COGNEX OCR/OCV CON SMART CARD INSIGHT 5100;;11 315,00;;;;
E994860012;SIST.DI VISIONE PER VER.STAMPA DATI VAR.E FRANCE CODE SYSTEC;;14 240,00;;;;
E994860013;SISTEMA CONTROLLO STAMPA CK-SB12-00 SYTECH;;11 300,00;;;;
E994860014;SIST.VIS.PER ETICHETTA FARDELLO E ETICHETTA CARTONE SYTECH;;17 300,00;;;;
E994860015;SISTEMA VISIONE PER ETICHETTA FARDELLO SYTECH;;12 000,00;;;;
E994860016;SISTEMA CONTROLLO PRODOTTO A TELECAMERA COGNEX;;21 000,00;;;;
